## Torsion are defined with the following atomIDs:
# dihed1: ai= 1637 aj= 1639 ak= 1638 al= 1633
# dihed2: ai= 1639 aj= 1638 ak= 1633 al= 1634
# Frame#   dihed1   dihed2
4650   65.276   54.905
4651   57.300   46.898
4652   64.877   63.321
4653   60.956   60.021
4654   66.667   54.098
4655   69.731   45.024
4656   69.019   66.171
4657   51.236   28.447
4658   72.587   63.330
4659   60.723   24.255
4660   64.826   42.713
4661   68.729   59.319
4662   72.582   42.944
4663   61.202   64.532
4664   54.990   59.685
4665   64.249   53.061
4666   63.818   56.939
4667   62.524   59.069
4668   75.387   58.977
4669   72.757   65.228
4670   69.132   41.615
4671   45.210   57.853
4672   50.770   53.204
4673   53.880   17.017
4674   70.715   67.948
4675   72.160   69.924
4676   67.247   51.297
4677   75.670   66.405
4678   66.238   72.939
4679   53.734   62.344
4680   52.373   57.132
4681   79.626   66.060
4682   62.404   79.825
4683   71.557   66.675
4684   69.091   63.242
4685   78.266   71.061
4686   60.110   43.343
4687   70.894   47.738
4688   53.343   45.986
4689   71.830   59.233
4690   54.941   58.933
4691   59.721   54.354
4692   63.994   56.819
4693   77.366   47.967
4694   61.162   53.135
4695   60.127  161.629
4696   69.127 -171.705
4697   76.337  175.012
4698   78.700 -170.306
4699   73.901  171.199
4700   71.659 -175.268
4701   76.382 -161.041
4702   68.282  172.933
4703   63.625  173.287
4704   66.512 -158.982
4705   57.844 -177.746
4706   67.291  168.872
4707   52.508 -174.225
4708   47.817  167.394
4709   76.123  177.927
4710   59.116 -176.465
4711   60.531  177.681
4712   70.126 -164.908
4713   75.847  179.490
4714   62.443  172.475
4715   69.590  179.690
4716   72.284  157.713
4717   63.111 -169.662
4718   75.717 -179.490
4719   61.306  179.174
4720   59.391 -165.728
4721   70.043 -179.059
4722   70.239 -174.496
4723   65.465 -169.987
4724   61.354  164.941
4725   53.941 -174.183
4726   66.665  -37.092
4727   50.889  -76.005
4728   66.286  -48.869
4729   77.757  -58.248
4730   72.292  -79.508
4731   59.632  -92.119
4732   67.209  -92.487
4733   61.362  -65.844
4734   81.433  -75.479
4735   68.299  -66.410
4736   80.719  -47.123
4737   66.114  -64.127
4738   67.649  -67.405
4739   62.749  -44.702
4740   64.328  -72.481
4741   58.551  -86.673
4742   74.460  -64.864
4743   68.293  -70.969
4744   66.423  -57.088
4745   72.719  -69.110
4746   60.656  -49.866
4747   67.956  -53.347
4748   80.713  -51.353
4749   69.131  -62.247
4750   69.854  -47.446
4751   59.503  -63.589
4752   80.693  -66.742
4753   79.380  -70.558
4754   68.653  -72.688
4755   72.312  -62.713
4756   68.360  -48.496
4757   61.626  -57.611
4758   64.166  -94.377
4759   79.133  -43.940
4760   63.436  -77.957
4761   68.526  -50.380
4762   58.930  -68.116
4763   58.873  -62.905
4764   54.683  -63.185
4765   66.789  -63.286
4766   61.491  -76.435
4767   65.377  -64.627
4768   62.213  -54.786
4769   69.713  -51.224
4770   66.422  -61.998
4771   63.619  -81.111
4772   67.839  -66.140
4773   57.479  -64.350
4774   63.071  -57.248
4775   68.223  -54.800
4776   64.993  -59.702
4777   71.384  -87.935
4778   68.831  -90.628
4779   68.577  -70.884
4780   67.511  -66.467
4781   68.102  -58.454
4782   72.216  -80.217
4783   75.685  -60.905
4784   69.423  -76.046
4785   70.796  -50.443
4786   84.552  -71.008
4787   62.537  -70.121
4788   58.661  -54.615
4789   63.069  -67.107
4790   58.890  -74.412
4791   65.289  -39.855
4792   58.495  -57.506
4793   66.965  -52.715
4794   51.499  -72.061
4795   65.236  -60.061
4796   60.736  -59.796
4797   50.638  -66.594
4798   57.758  -83.133
4799   78.764  -57.634
4800   60.960  -74.613
4801   63.966  -57.029
4802   68.240  -60.280
4803   60.019  -68.152
4804   58.633  -75.980
4805   67.336  -33.627
4806   78.216  -74.956
4807   71.172  -71.921
4808   64.712  -65.562
4809   75.877  -74.343
4810   63.081  -50.521
4811   65.249  -57.659
4812   57.151  -53.387
4813   64.838  -68.088
4814   68.683  -58.006
4815   66.705  -56.827
4816   50.742  -77.018
4817   82.019  -64.653
4818   79.291  -55.181
4819   76.046  -54.584
4820   65.378  -72.387
4821   59.868  -75.680
4822   69.191  -53.257
4823   78.459  -60.092
4824   79.927  -96.137
4825   62.809  -62.476
4826   66.989  -65.699
4827   62.060  -67.043
4828   83.194  -65.925
4829   71.535  -82.797
4830   77.289  -51.828
4831   67.441  -51.995
4832   67.715  -58.025
4833   59.877  -56.853
4834   49.378  -76.543
4835   66.074  -56.114
4836   67.237  -49.038
4837   63.640  -67.038
4838   60.248  -57.649
4839   66.487  -49.700
4840   71.266  -54.630
4841   72.585  -65.237
4842   85.408  -59.593
4843   59.109  -36.433
4844   57.793  -75.981
4845   70.341  -63.981
4846   75.330  -52.992
4847   75.603  -66.299
4848   46.880  -56.264
4849   72.713  -47.397
4850   71.569  -81.298
4851   59.030 -171.210
4852   70.099  165.745
4853   53.580  176.559
4854   58.121 -171.264
4855   57.011  153.418
4856   61.442  169.488
4857   63.924 -164.644
4858   76.240 -172.029
4859   68.472  170.783
4860   50.338  178.322
4861   58.250  175.774
4862   56.300 -173.971
4863   55.815 -178.056
4864   64.127 -172.326
4865   68.284 -156.264
4866   62.960  177.243
4867   55.875  175.354
4868   77.586 -161.786
4869   64.570  168.782
4870   48.331  164.777
4871   61.840 -178.342
4872   63.223  153.643
4873   73.371 -172.374
4874   70.418 -170.169
4875   68.493  176.807
4876   65.478 -160.770
4877   65.255 -168.504
4878   65.746  173.591
4879   65.774 -170.602
4880   70.208 -171.240
4881   64.462  167.309
4882   79.714  167.415
4883   62.290 -176.301
4884   61.584  172.868
4885   55.431 -170.276
4886   79.279 -171.108
4887   67.759  171.397
4888   71.186 -171.774
4889   65.630 -168.935
4890   72.015  175.426
4891   68.109  172.872
4892   67.716 -176.423
4893   62.865 -178.902
4894   72.092  176.456
4895   68.760  160.892
4896   61.689  176.134
4897   75.375 -178.481
4898   66.757  170.718
4899   68.354   41.197
4900   80.463   58.255
4901   67.876   58.632
4902   54.314   51.559
4903   65.236   72.665
4904   68.853   56.995
4905   72.988   57.190
4906   43.806   68.716
4907   75.311   68.890
4908   57.873   57.655
4909   60.445   62.478
4910   65.548   70.631
4911   76.409   50.946
4912   58.684   71.191
4913   59.485   61.287
4914   62.418   49.525
4915   61.023   51.509
4916   87.721   73.599
4917   63.560   56.108
4918   60.663   66.720
4919   66.908   41.807
4920   69.954   57.759
4921   69.658   64.026
4922   63.354   62.513
4923   58.046   50.258
4924   74.613   65.572
4925   65.329   55.019
4926   46.604   64.648
4927   60.517   56.917
4928   54.332   35.767
4929   62.359   30.468
4930   77.081   67.403
4931   64.961   97.130
4932   77.050   46.307
4933   67.753   58.447
4934   74.243  -44.230
4935   70.666  -63.589
4936   60.865  -73.310
4937   70.272  -54.752
4938   60.940  -74.629
4939   64.826  -69.885
4940   69.737  -54.595
4941   38.096  -67.950
4942   88.428  -67.027
4943   61.538  -70.247
4944   57.613  -74.927
4945   67.663  -59.845
4946   65.344  -49.810
4947   66.006  -74.193
4948   57.308  -77.114
4949   72.178  -80.253
4950   63.811  -55.555
4951   56.395  -79.676
4952   78.274  -81.412
4953   74.174  -50.457
4954   63.164  -51.984
4955   78.639  -59.697
4956   59.824  -57.251
4957   69.266  -58.872
4958   56.445  -68.495
4959   70.128  -48.183
4960   64.550  -67.672
4961   59.517  -52.521
4962   65.525  -70.029
4963   72.200  -63.226
4964   55.291  -48.679
4965   71.929  -72.526
4966   65.151  -63.234
4967   66.599  -83.713
4968   64.192  -59.706
4969   76.213  -71.642
4970   55.070  -58.912
4971   69.585  -60.517
4972   61.343  -54.177
4973   40.833  -79.907
4974   71.930  -72.861
4975   83.449  -48.103
4976   72.474  -61.645
4977   64.218  -64.116
4978   70.059  -69.666
4979   81.145  -45.413
4980   61.480  -53.431
4981   73.652  -69.211
4982   71.980  -67.917
4983   72.288  -69.200
4984   59.192  -78.940
4985   63.169  -58.346
4986   75.888  -65.817
4987   65.918  -56.953
4988   60.678  -56.815
4989   69.003  -60.143
4990   54.951  -48.943
4991   70.978  -62.670
4992   56.619  -84.421
4993   57.730  -76.754
4994   70.522  -53.512
4995   70.436  -39.320
4996   60.574 -100.709
4997   62.539  -79.150
4998   66.632  -53.221
4999   60.598  -82.300
5000   70.410  -56.034
5001   58.321  -48.576
